epoch,loss,iou,val_loss,val_iou
0,0.47040577232837677,0.039433576244969376,0.4408473859472973,1.1026325860899875e-10
1,0.3598400006691615,0.0007049607233686763,0.41211169425064953,1.1026325860899875e-10
2,0.315848171710968,0.0002591177836433766,0.359749862818214,1.1026325860899875e-10
3,0.2882514854272207,0.00010543357010998426,0.3025662661567936,1.1026325860899875e-10
4,0.2749209592739741,0.0008744385622776926,0.2781877144565427,1.1026325860899875e-10
5,0.2655683914820353,0.0006021978083921652,0.26022710838938146,1.1026325860899875e-10
6,0.25838032613197964,0.0009404012854178407,0.2584525201378799,1.1026325860899875e-10
7,0.2545150155822436,0.0004909509548165848,0.2735099429037513,1.1019029811894616e-10
8,0.25393906235694885,0.0003274969472398091,0.2501820777732182,1.1026325860899875e-10
9,0.2522864619890849,2.5223335723287917e-05,0.2402783726773611,1.1026325860899875e-10
10,0.24768661161263783,1.0803912545734819e-10,0.24277875348319852,1.1026325860899875e-10
11,0.2433472896615664,1.0962536526822782e-10,0.30081080663494947,1.1026325860899875e-10
12,0.24257908910512924,0.0009061551717901011,0.23601680460984145,0.018955043094787506
13,0.24118174960215885,0.02980234996260693,0.2709449330965678,1.1026325860899875e-10
14,0.2395306890209516,1.0787729768522076e-10,0.2731314938727433,1.1026325860899875e-10
15,0.23854522456725438,1.1007784280661325e-10,0.2843440931017806,1.1026325860899875e-10
16,0.24254064907630285,0.031215759186606004,0.271312173304519,0.012427699570504372
17,0.23646675844987233,0.09084283248703193,0.2333332363182936,0.025470484917624624
18,0.23770281473795574,0.04836524578889411,0.29155825211749814,1.1026325860899875e-10
19,0.23095716983079911,0.053835891228732204,0.25105609351057345,0.27822158750631093
20,0.23669077058633167,0.06397229675131716,0.2767667035019495,1.1026325860899875e-10
21,0.2240605389078458,0.17522974509120134,0.2743206954583889,1.1026325860899875e-10
22,0.22655346244573593,0.14809370156033214,0.45607380581095935,0.1860968889944527
23,0.23042438924312592,0.14354335314938999,0.26408176148325446,0.016006584525415975
24,0.22665252387523652,0.17932121764629846,0.2500790883370531,0.0001917558020787126
25,0.22627651939789453,0.16192372840188668,0.2460671768682759,0.001271333721833198
26,0.22994693517684936,0.14266170336502512,0.2288591096071693,1.1026325860899875e-10
27,0.22712057580550513,0.15611519169689328,0.23485007809429634,0.14603526189021046
28,0.22415488660335542,0.17429249408705388,0.25889998516900753,0.0006682320158174331
29,0.22165722747643787,0.20558127094054168,0.27736314077202867,1.1026325860899875e-10
30,0.22098960230747858,0.1606786076055976,0.3064057184913294,0.281566901108456
31,0.21593407293160757,0.23986970595472903,0.23266830022742108,0.08384672438982407
32,0.2217426121234894,0.2067359201240744,0.26359342935124064,0.0023586859885944386
33,0.21476556360721588,0.24071778369704916,0.258596254921541,0.06335269007350482
34,0.21799716353416443,0.24496853148596046,0.23190202776009475,0.1462547078257981
35,0.2168418144186338,0.23903422225742912,0.33065800138605317,0.2645803476449356
36,0.2133310005068779,0.24521044597913086,0.24145630898514414,0.010383357346633933
37,0.21930529524882633,0.22312881734313203,0.27878114120747016,1.1026325860899875e-10
38,0.20815688172976177,0.2882062293517789,0.2632025550536024,0.003779755053303155
39,0.2176830177505811,0.2298897383965641,0.28580061764251896,0.008546584258267487
40,0.21471691131591797,0.2422367211927831,0.2677118590449899,0.002471790311368056
41,0.21383851965268452,0.24765075097172734,0.3115639480633464,0.22647746875974276
42,0.21043960551420848,0.29896508013987066,0.2286218767001377,0.22553927956438014
43,0.20445885211229325,0.2948816811963915,0.30460464469785614,0.00654422278704812
44,0.20565377175807953,0.31323076639944886,0.2702322083760083,0.015186701807763839
45,0.20374534924825033,0.3452644101189885,0.2768085630444007,1.1026325860899875e-10
46,0.20175052533547083,0.3358493605491106,0.2736358506892755,0.002434335471121981
47,0.20018153538306555,0.3681889853180658,0.2619069698380261,0.07785700178319722
48,0.20062959442536035,0.37785819873448195,0.30079199046623417,1.1026325860899875e-10
49,0.20009488314390184,0.356098872007219,0.22957581669334473,0.21090259123748434
50,0.20132562617460886,0.3396147349462686,0.2369778720828576,0.23343403467481197
51,0.2024824872612953,0.3698514438396024,0.22481838862101236,0.08780306474834945
52,0.19508392761150997,0.39355347724241196,0.23176950640310118,0.10437107092432416
53,0.1968341832359632,0.3761025440456424,0.3116018878735178,1.1026325860899875e-10
54,0.18733723511298497,0.4298033198208636,0.22474176854622074,0.11855870021776951
55,0.19468711564938226,0.40020211403243905,0.2761662982828249,0.001496542988060323
56,0.18993115276098252,0.42044317489321126,0.25807504755694693,0.0571597221266171
57,0.18749708185593286,0.44610628232940225,0.27210904597266905,0.004951913986952544
58,0.18580786138772964,0.46610714165592143,0.2975994721660769,0.12123099222711753
59,0.18553588911890984,0.46223214715694527,0.2542627935971671,0.09411802891397182
60,0.18555992196003596,0.474704404965593,0.3641892511670182,1.1026325860899875e-10
61,0.17841733346382777,0.4904217002765464,0.24791983230327203,0.07858749364016755
62,0.18139000634352367,0.4972174063510198,0.2119577679692245,0.3279639478881619
63,0.1771903082728386,0.5117830231766239,0.3188762701139217,0.009015736269228547
64,0.1831046809752782,0.47564132977905677,0.28312135760377094,0.06486834024270335
65,0.18117326547702153,0.47395675464377685,0.31782008986162946,1.1026325860899875e-10
66,0.17671167800823848,0.5088671589321149,0.2248792301833145,0.35843842007914023
67,0.17930321271220842,0.5015534688320262,0.317833357467884,0.12117941311748252
68,0.17291867633660635,0.5248801900418776,0.26370206426798815,0.07784146116024511
69,0.17156737248102824,0.5459665420378405,0.31753983487927817,1.1026325860899875e-10
70,0.1696905180811882,0.5359482891184881,0.3195938136034865,0.02066479663737728
71,0.16763486141959827,0.5561154911093276,0.38611534262091163,0.03744495331468302
72,0.1722910647590955,0.5402118676104913,0.33625891441252176,1.1026325860899875e-10
73,0.16715015520652135,0.5626473434257487,0.3129122807243006,0.0068743433279391825
74,0.1645611986517906,0.5747036916830727,0.2917976536886479,1.1026325860899875e-10
75,0.16722992484768232,0.5477105507826264,0.25045012870455174,0.11367583478202549
76,0.16717910667260488,0.5676723464461456,0.305776097910191,0.010107222637053884
77,0.1618743379910787,0.5769040059035507,0.5881440159751148,0.018532423378595696
78,0.16050930097699165,0.5945812983325884,0.2603277488937223,0.025181821960295704
79,0.1590152196586132,0.6049189084054253,0.3210678522179766,1.1026325860899875e-10
80,0.16055701126654942,0.5805065953003391,0.2215048160737123,0.25117154951953696
81,0.16021500478188197,0.5974711674206277,0.3856447016805168,0.0001893518173319216
82,0.15730428596337637,0.6139505162740172,0.27589682810674837,0.01063059682784257
83,0.1599637635052204,0.5994868586891101,0.2879918702249605,0.018486006372480508
84,0.15855019688606262,0.6153997878906831,0.29257156524231764,0.00030894236916476135
85,0.1605353998641173,0.5991628000535936,0.3494546975546736,0.23178740232175846
86,0.16268448382616044,0.5913027327384034,0.3684025329302966,1.1026325860899875e-10
87,0.1606147326529026,0.608821269691669,0.2645954690813049,0.1325707207156787
88,0.14952487796545028,0.6553442319361762,0.2794644537010813,0.009892829126242748
89,0.15048387174805006,0.6490858137112556,0.2531428906491132,0.04177688037431397
90,0.15457730541626613,0.6295746317529197,0.3054812247675609,0.014251135126586273
91,0.1548891564210256,0.6335342277571473,0.360392448136477,0.001700843514108091
92,0.15352821946144105,0.6321580269372312,0.22792701108184288,0.39664204161307587
93,0.1499491679171721,0.6589826789391161,0.3702758664522714,0.4569744411387022
94,0.1526752362648646,0.6523896602256307,0.28643704478333637,0.016791843929927188
95,0.14823505332072576,0.6685178822642094,0.4277651615259124,0.03242777678334194
96,0.1428001215060552,0.6795759425375818,0.26217292430924205,0.09635110793693372
97,0.15091718186934788,0.6494384786610221,0.3218849911922362,0.0007111754524043615
98,0.1471559854845206,0.6593897312020486,0.21193422958618258,0.2298035072158625
99,0.14425441920757293,0.6853337643668597,0.23727623415671714,0.310862137810407
100,0.14623063703378042,0.6968006811136529,0.4155538809008715,1.1026325860899875e-10
101,0.14542203744252521,0.681329192909104,0.26840415766568687,0.25654981451679243
102,0.14162146771947542,0.6958285460688121,0.3492091637316758,0.10375156192358338
103,0.14800637861092886,0.6624598013812625,0.25421995191070124,0.05009865675491814
104,0.14813326001167298,0.6756766408618425,0.426198427754689,0.01802489919799316
105,0.14181252817312875,0.6959804765086697,0.33450731295880265,1.1026325860899875e-10
106,0.13802670414249102,0.7087527052353128,0.24484182736737942,0.20027345491102208
107,0.14015703946352004,0.71806368942929,0.4586060645619059,1.1026325860899875e-10
108,0.14470418045918146,0.6942375150950989,0.21744769036285277,0.34523022632337497
109,0.14110879078507424,0.7035534622402541,0.22752376445909825,0.2988086019967512
110,0.14078205153346063,0.707245829847784,0.24495008733214402,0.31916783872063803
111,0.14293464819590251,0.6965458811588348,0.3699276052354797,0.37099517116899783
112,0.13931094805399577,0.7161772868994937,0.3512934480256181,1.1026325860899875e-10
113,0.1383090525865555,0.7043863172786573,0.24040459423530391,0.4205078824171655
114,0.1384271763265133,0.7187755319286606,0.3499970843152302,0.006209063342865753
115,0.1365874618291855,0.7297816546045183,0.46457421004287597,0.0019606530747831325
116,0.13580536047617595,0.7213312487783685,0.3481459937444547,0.07782133930263482
117,0.13567217389742534,0.7310590637500993,0.2848044679901464,0.2090696806823977
118,0.14252824758489926,0.7015135932657233,0.29696692829209614,0.03844177298854472
119,0.13344010934233666,0.7339150373435535,0.42327224699462335,1.1026325860899875e-10
120,0.1342643770078818,0.729435254884612,0.23504711505843373,0.5074966346710964
121,0.13558471600214642,0.7243886147496661,0.29535179991063065,0.009191690438602207
122,0.13371556202570598,0.7425440024240554,0.2559171160304449,0.22503754445534882
123,0.13691700249910355,0.7272103836430547,0.17200370290415073,0.5759729805378245
124,0.1362494247655074,0.7262448830258327,0.20677093289247372,0.44800135177383676
125,0.12766507292787235,0.757845538455194,0.3081956144755449,0.09434386994652998
126,0.12723734031120937,0.7633249101821747,0.3071020979706834,0.1895101316506565
127,0.13195247302452723,0.7417452049390962,0.23186982574501658,0.32658150552295123
128,0.1290981727341811,0.753804171610594,0.32390566957675343,0.10405635655542132
129,0.13309206540385882,0.740450469017137,0.2913408836698144,0.01901800008275208
130,0.13311147938172022,0.748020768966014,0.3679680494758172,1.1026325860899875e-10
131,0.12687957485516865,0.7664535248386308,0.1933768469143689,0.5198182083256323
132,0.12727605924010277,0.7608199826213355,0.2190623491760192,0.4597107322780131
133,0.12539178629716238,0.779179331932335,0.3648808327147631,1.1026325860899875e-10
134,0.12978633244832358,0.7519472037785098,0.28779481315031286,0.2991276854583725
135,0.12957768713434537,0.7671592232239495,0.3595617963531153,1.1026325860899875e-10
136,0.12888991634051006,0.7593437124294333,0.16626991125626292,0.6224264075544487
137,0.12394738271832466,0.7831559173919811,0.28468837994870133,0.3353212411774352
138,0.12851064105828602,0.7518162339224668,0.29910423733839175,0.1292948213360017
139,0.12846395845214525,0.7634166731526568,0.381756342281171,6.766920369060553e-05
140,0.12842325220505396,0.7610243886110992,0.45924066746137976,1.1026325860899875e-10
141,0.1258007727563381,0.7769401978479286,0.26254520256344865,0.2770317175918066
142,0.1276661515235901,0.7573447349922825,0.2476097630049155,0.2357719634448265
143,0.12574431598186492,0.771748488795192,0.2830353844456556,0.18140173090155778
144,0.12725985273718834,0.7747700495463711,0.2722116880785159,0.10921273381172651
145,0.1253603366514047,0.7842202717050676,0.20421559139480436,0.6101268171228738
146,0.12308041155338287,0.8009485388461375,0.3011955548592699,0.23324617181351967
147,0.1265571780502796,0.7789826249809725,0.40300738326902313,0.14885337034069826
148,0.12635594805081685,0.7640963435851893,0.2063338490036445,0.5047270094798617
149,0.12620911970734597,0.7618499081723423,0.37255737694298346,1.1026085142622872e-10
150,0.12225593651334445,0.772468545466673,0.2421347147565547,0.2992090656775784
151,0.12300213252504667,0.7803818094550254,0.3675482956374564,0.022034719322449842
152,0.12353052770098051,0.7855122505694989,0.43357776311354906,0.0011315777279940183
153,0.12181804204980533,0.7797104423928242,0.3133723326330263,0.13770123675887175
154,0.12258943344155947,0.7942680199726513,0.37791082771812995,0.15928374301144876
155,0.12262618442376455,0.7953286206144927,0.37602448802653365,0.007656983941834005
156,0.12216415156920751,0.7893726717442424,0.21425869285575744,0.4770897745891513
157,0.12156548375884692,0.7966847262254888,0.38495133708163004,0.0009803225452605488
158,0.12482019563515981,0.7802019423001395,0.3409662714334038,0.005972268724254123
159,0.12307782421509425,0.7649328531058576,0.1974285106833388,0.571289398920894
160,0.12003688886761665,0.7948474234227974,0.3682576129591562,0.16396748092810337
161,0.12341394945979119,0.7947273563235842,0.352320483787273,0.04674367036999194
162,0.12084143136938413,0.7957163442944395,0.35521713359569146,0.0260969015373613
163,0.12031033759315808,0.7962377378844039,0.3614158543144784,0.010201598084740521
164,0.1195837045709292,0.8021026709384387,0.2612713068965974,0.25587195903897525
165,0.12160125101606051,0.7853694558298003,0.3021544489434095,0.2133161937110032
166,0.11736082310477892,0.818168606770421,0.17262657119975827,0.5714129951778613
167,0.12344961712757746,0.7976488098482428,0.4178575696499367,0.012098024504069155
168,0.1196928766866525,0.7940434754145512,0.4826325066690523,1.1026325860899875e-10
169,0.12113236337900161,0.7853186973838607,0.2718181160649633,0.12671172464918598
170,0.11537281225124994,0.8120937983050497,0.22592369703257956,0.35953846727045646
171,0.11967324862877528,0.8115008829490744,0.26986304846236375,0.13821525100054013
172,0.120333930850029,0.7892789117915252,0.21320236044201424,0.3177553336530247
173,0.11738254701097807,0.8043045641861785,0.2935589830565259,0.16175742736613
174,0.12164630442857742,0.7815632518049271,0.30088409757226464,0.04228691117259182
175,0.11827269767721495,0.8034788373563653,0.42011395920582906,1.1026325860899875e-10
176,0.12061638931433359,0.7972645956701867,0.3852888125229657,0.034284762956472904
177,0.1151351677874724,0.8136250528791215,0.26326796569959904,0.17890423441091116
178,0.11884559889634451,0.7943677250489602,0.3519908378763897,0.00021610769662835748
179,0.11519798015554746,0.8210748937126221,0.3537555940267516,0.11645704302403742
180,0.11344268520673116,0.8168586115577622,0.1791645334503515,0.5720844275321294
181,0.11956810454527537,0.7952412812151707,0.2287559743092312,0.547595877435373
182,0.11566006317734719,0.806702851938001,0.24981515969687362,0.20262154121255044
183,0.112905569622914,0.829276776357105,0.543568802073719,0.026142256995578414
184,0.11693805630008379,0.8142358019140673,0.21273287561366228,0.5680053869614289
185,0.11437804376085599,0.8143511199068261,0.2804760746354979,0.15539626301928677
186,0.11391538828611374,0.809925606118787,0.30487690441976717,0.1380419772054037
187,0.11787070756157239,0.7994619403495372,0.210139084516502,0.5130155020397225
188,0.1140731339653333,0.8135266259290034,0.32583785202445054,0.05690879274747008
189,0.11732792903979619,0.7984558610720793,0.23910602394158278,0.4564454691419292
190,0.11391733661293983,0.8224039661464346,0.4994102117976522,0.0054465201586041895
191,0.11997783482074738,0.7949037050572344,0.24955316311944792,0.22902156443543964
192,0.11930763597289722,0.8008715748517027,0.21319575171645094,0.5251211139267422
193,0.1135901299615701,0.8244561988603487,0.2860229744659207,0.3302483587865301
194,0.11629965752363206,0.8094161087871632,0.2692255896281421,0.2278653529034961
195,0.11670366401473681,0.8042329382168675,0.3862538601809401,1.1026325860899875e-10
196,0.11507143999139467,0.8114955155595016,0.41402697611630446,0.0008896554712896551
197,0.11629655336340268,0.7956631695034848,0.23612886097857622,0.2822601143002012
198,0.12160994186997413,0.787654959859103,0.2267053072772375,0.38654884088299585
199,0.11186761160691579,0.8105047560195735,0.23847659077586197,0.4685769395956664
200,0.1121364451944828,0.837686749752081,0.20248564980863556,0.5811990670236301
201,0.11459879477818807,0.8229728483429637,0.303895283278411,0.25568745611658716
202,0.11067837278048197,0.8248623673990862,0.4388854082037763,1.1026325860899875e-10
203,0.10964522709449133,0.8421180736469162,0.306871749521271,0.11321773532248572
204,0.11245200758179029,0.8273979062095951,0.4008509974654128,0.030647050608727945
205,0.11162681356072426,0.8304043614474607,0.29845226683267734,0.17808322786040942
206,0.11583146005868912,0.8129471458477913,0.37380689697536995,0.0350126923254076
207,0.11202483177185059,0.8336360955355662,0.28103797561754057,0.31767959199648677
208,0.10912350962559382,0.8410793516155993,0.3298081273470468,0.18316394395988497
209,0.11022794047991434,0.8334578838494189,0.41242773964153073,0.018007234839680544
210,0.11580223217606544,0.817204389837976,0.3722773279116406,0.0983962678782034
211,0.1150425744553407,0.8159272015644253,0.3455737046594542,0.15364060159997725
212,0.11384706745545069,0.8214676232843924,0.3711032232617944,6.917310792585811e-05
213,0.10791736419002215,0.8406150168002419,0.7075948686134524,0.08150270649635553
214,0.1097769133746624,0.8348047408863948,0.22200474772996048,0.5042757488385922
215,0.11300685107707978,0.817730375158115,0.23324041613718358,0.4233675704354996
216,0.11282404984037081,0.8279510810330171,0.153146043056395,0.6985063743850028
217,0.1106539192299048,0.839070668424002,0.39764963102534534,0.15607021193112405
218,0.1105160340666771,0.8316338070685607,0.4256243579755954,1.1026198618499041e-10
219,0.10563983892401059,0.8453260839906871,0.2588782346830135,0.33066497133955886
220,0.10703187957406043,0.8381500138515604,0.31890218068913717,0.14084473847507362
221,0.11049417356650035,0.8389119257386446,0.30861839967045357,0.07176688634626166
222,0.11554814825455348,0.8102079160690442,0.22042102239480832,0.45680804849709905
223,0.11121486375729243,0.8304038698264458,0.3576302462961616,0.258296764016077
224,0.11580185294151306,0.8181205651445763,0.3469448484540955,0.021516936479309825
225,0.10804208591580391,0.8355260097445407,0.3532608769288877,0.06570903047101254
226,0.11212852050860724,0.8169163953810494,0.2740645037918556,0.27632403956117324
227,0.11056525458892187,0.8263781212103258,0.35625278247081166,0.13466149981542666
228,0.10402563860019048,0.8505602086013577,0.18838311283569026,0.5325254931473695
229,0.10637895042697589,0.846346273699005,0.36080980785493927,0.270905802804121
230,0.10940908268094063,0.8322414793342164,0.23192826373790337,0.37072904690113756
231,0.10564028819402059,0.8426108605656697,0.5095940326772085,0.11280675171771276
232,0.11155201395352682,0.8276273168266675,0.216800062273576,0.43872304595936984
233,0.11060136333107948,0.82493078761377,0.31022714478213614,0.09374345919337342
234,0.10704542174935341,0.8402306662345155,0.3193604878293789,0.0850707227328803
235,0.10769920870661735,0.8477583710052129,0.30872737925227095,0.21703503856331927
236,0.10790681168437004,0.8345908805084451,0.24290541662433282,0.5014329374094247
237,0.1118031529088815,0.8245420729973688,0.35754119089948455,0.0683864437323481
238,0.10685552308956782,0.842141658354479,0.4533177895274589,1.1026325860899875e-10
239,0.10383212889234225,0.8585435350645914,0.16455192985088846,0.6763000948399902
240,0.10916881933808327,0.8370779388438686,0.40630334252264444,0.09337330998982454
241,0.10575520719091097,0.8433487242859162,0.3867802481825759,0.010330426880769256
242,0.10410367697477341,0.8477742227140046,0.5311615505838782,0.012114043804560827
243,0.10472530300418535,0.8525502371688951,0.2817927109516733,0.26290090994529675
244,0.1051069642106692,0.8509545038308175,0.3773953871029179,0.008069256556720427
245,0.10523874486486116,0.8488431829212656,0.26402420387035463,0.3146292916554621
246,0.1125675785044829,0.8252717359129222,0.20480753178518962,0.4487369277149919
247,0.10882649347186088,0.8297662155154143,0.24481133547255662,0.3108839427092957
248,0.10627223749955496,0.8517398797786563,0.2720705164157278,0.3666936703886094
249,0.10790303076306978,0.8381372062640441,0.35338227705257697,0.02958854954018156
250,0.1078734427690506,0.8362795419226264,0.3589435057426856,0.19578242297499163
251,0.10642589206496875,0.8490487321138416,0.3486296728374512,0.09135137628066248
252,0.10707453961173694,0.8410626351582453,0.32595921241170994,0.12326424057554797
253,0.10674297908941904,0.8462706512489134,0.21494951214247604,0.49623571375429953
254,0.1116528404255708,0.8165230995548938,0.42629230700857274,1.1026325860899875e-10
255,0.11419053723414739,0.808948725679067,0.41913725665914336,1.1026325860899875e-10
256,0.10747117524345716,0.841994784756063,0.18145866728410487,0.5826387998809436
257,0.11339515671133996,0.812988468167765,0.39087085801411453,0.18101752839322083
258,0.108468958735466,0.8339595534244617,0.2889079497597082,0.06737258544880376
259,0.10533089141050975,0.8499302856269532,0.41369171985765785,0.0046443767845549735
260,0.10497951904932658,0.8492748402965767,0.269168322406164,0.2020166303376546
261,0.10443742995460828,0.8474702224323035,0.3415332564978096,0.1281749080511956
262,0.11066869596640269,0.8217732034882184,0.4061101367318533,1.1026325860899875e-10
263,0.10534858107566833,0.8453820268277844,0.33706711898974284,0.043198556504379294
264,0.1085603266954422,0.833602991975006,0.27882762120022037,0.23419494277042704
265,0.10681763862570127,0.8305539300400047,0.4074624660538464,0.025469427270121216
266,0.10534431214133898,0.8429170182909814,0.22161259278049314,0.465610874712053
267,0.11003536383310954,0.8362159319670088,0.35140022344705535,0.006112958173184323
268,0.10849230736494064,0.8358745511078922,0.3764746455642266,0.07431813613804446
269,0.10218497018019358,0.8655276698203024,0.23815296384377208,0.44678480669193754
270,0.10422853926817575,0.8565153896458725,0.21129754658152416,0.46450388749337884
271,0.10210810254017512,0.8655669424017999,0.3048158413995572,0.19885708487986647
272,0.10301472991704941,0.8429704937492375,0.507798884457689,0.006079330730172756
273,0.10431796833872795,0.8506583926178501,0.2302950247516477,0.4206741830313013
274,0.10749875058730443,0.8390419862548321,0.23511171050188018,0.38071618285068065
275,0.1064108597735564,0.8462380707958174,0.3085421270471278,0.13862928180874892
276,0.10729863991340001,0.8301211058190964,0.3503273463830715,0.040376934593299156
277,0.10714233294129372,0.8438206938746478,0.1723831654564152,0.6075050271273671
278,0.1046219197412332,0.8428772184202853,0.2625856015498076,0.2744314331617323
279,0.10393608709176382,0.8452245969650473,0.423231430412308,0.02621480178462133
280,0.10095838854710261,0.8565293922389634,0.4697823262796169,0.0012987127815749448
281,0.1061107337474823,0.8448705431421433,0.4314077566794264,0.04686192820840726
282,0.10446633497873942,0.8433655968247576,0.3805581011423251,0.02512890463577788
283,0.10250427549084028,0.861868629858309,0.2609742220824327,0.2614027661064355
284,0.10506313319007556,0.8481443528161198,0.2091467796060128,0.4446990923768693
285,0.10082891161243121,0.8535146292909773,0.28204386772179024,0.30804131895174575
286,0.10456748679280281,0.8377626349521935,0.23387305462748054,0.353432359550708
287,0.10216095397869746,0.8610030739317306,0.3701292562290905,0.08839807368328283
288,0.10567226434747377,0.8399507329898253,0.25457902749379474,0.2258812075529662
289,0.10040338138739267,0.8650719719537331,0.25859848076735087,0.3529203669370232
290,0.09749681130051613,0.8691422863972534,0.2826667539472502,0.4215540591735302
291,0.10100862433513005,0.8588091301615864,0.4422644987338927,0.005996945236283627
292,0.10381272137165069,0.8532439008517324,0.35038499231260967,0.15084048492569238
293,0.10462137336532275,0.8499512306805421,0.18500422147231374,0.5838943007292812
294,0.10436976999044419,0.8556265192699366,0.403440218630845,0.028068986952101308
295,0.10401999627550443,0.849612416957569,0.5085415469437111,1.1026325860899875e-10
296,0.10601308817664783,0.8433245521639765,0.251995440663361,0.3755763541606345
297,0.10303495998183886,0.8568222107212624,0.3435337250310231,0.06563888761240058
298,0.10611342713236808,0.835455902505943,0.19701828668272592,0.5968738145986466
299,0.10102555180589358,0.8617762869365826,0.2735091743430471,0.31759963659343043
